datetime,price,hour,action,soc,energy_delta,revenue
2025-09-25 08:00:00,124.71942858019358,8,HOLD,0.0,0.0,0.0
2025-09-25 09:00:00,48.78235838493121,9,HOLD,0.0,0.0,0.0
2025-09-25 10:00:00,15.998322962629675,10,CHARGE,10.0,10.0,-159.98322962629675
2025-09-25 11:00:00,41.951498852149726,11,HOLD,10.0,0.0,0.0
2025-09-25 12:00:00,39.998363865980174,12,HOLD,10.0,0.0,0.0
2025-09-25 13:00:00,42.4014357076024,13,HOLD,10.0,0.0,0.0
2025-09-25 14:00:00,55.93021888405434,14,HOLD,10.0,0.0,0.0
2025-09-25 15:00:00,92.482475470772,15,DISCHARGE,0.0,-10.0,832.342279236948
2025-09-25 16:00:00,104.07857533630224,16,HOLD,0.0,0.0,0.0
2025-09-25 17:00:00,121.83062945143494,17,HOLD,0.0,0.0,0.0
2025-09-25 18:00:00,128.17064877826806,18,HOLD,0.0,0.0,0.0
2025-09-25 19:00:00,141.970416651754,19,HOLD,0.0,0.0,0.0
2025-09-25 20:00:00,123.53834433463032,20,HOLD,0.0,0.0,0.0
2025-09-25 21:00:00,110.00956115817836,21,HOLD,0.0,0.0,0.0
2025-09-25 22:00:00,100.37170919762966,22,HOLD,0.0,0.0,0.0
2025-09-25 23:00:00,81.09089235772025,23,HOLD,0.0,0.0,0.0
2025-09-26 00:00:00,78.47819084480759,0,HOLD,0.0,0.0,0.0
2025-09-26 01:00:00,75.20080988633983,1,HOLD,0.0,0.0,0.0
2025-09-26 02:00:00,73.18120695561475,2,HOLD,0.0,0.0,0.0
2025-09-26 03:00:00,73.25790073779419,3,HOLD,0.0,0.0,0.0
2025-09-26 04:00:00,75.40021372000633,4,HOLD,0.0,0.0,0.0
2025-09-26 05:00:00,82.71168762111228,5,HOLD,0.0,0.0,0.0
2025-09-26 06:00:00,113.01084450080018,6,HOLD,0.0,0.0,0.0
2025-09-26 07:00:00,121.66190313064018,7,HOLD,0.0,0.0,0.0
2025-09-26 08:00:00,125.0415424653472,8,HOLD,0.0,0.0,0.0
2025-09-26 09:00:00,116.0223536810459,9,HOLD,0.0,0.0,0.0
2025-09-26 10:00:00,102.1919082946882,10,HOLD,0.0,0.0,0.0
2025-09-26 11:00:00,98.71001058374196,11,HOLD,0.0,0.0,0.0
2025-09-26 12:00:00,95.458194219334,12,HOLD,0.0,0.0,0.0
2025-09-26 13:00:00,88.96990024695397,13,HOLD,0.0,0.0,0.0
2025-09-26 14:00:00,88.94944857170613,14,HOLD,0.0,0.0,0.0
2025-09-26 15:00:00,93.94988316980516,15,HOLD,0.0,0.0,0.0
2025-09-26 16:00:00,102.1919082946882,16,HOLD,0.0,0.0,0.0
2025-09-26 17:00:00,112.3717296493049,17,HOLD,0.0,0.0,0.0
2025-09-26 18:00:00,123.59969936037386,18,HOLD,0.0,0.0,0.0
2025-09-26 19:00:00,132.43993598625647,19,HOLD,0.0,0.0,0.0
2025-09-26 20:00:00,119.61162268704336,20,HOLD,0.0,0.0,0.0
2025-09-26 21:00:00,106.21066248089046,21,HOLD,0.0,0.0,0.0
2025-09-26 22:00:00,96.90003732430732,22,HOLD,0.0,0.0,0.0
2025-09-26 23:00:00,89.9004514707311,23,HOLD,0.0,0.0,0.0
2025-09-27 00:00:00,85.04829151817898,0,HOLD,0.0,0.0,0.0
2025-09-27 01:00:00,84.61880633797416,1,HOLD,0.0,0.0,0.0
2025-09-27 02:00:00,84.4500800171794,2,HOLD,0.0,0.0,0.0
2025-09-27 03:00:00,84.49098336767511,3,HOLD,0.0,0.0,0.0
2025-09-27 04:00:00,87.79904183901463,4,HOLD,0.0,0.0,0.0
2025-09-27 05:00:00,91.77177975590926,5,HOLD,0.0,0.0,0.0
2025-09-27 06:00:00,88.71936722516784,6,HOLD,0.0,0.0,0.0
2025-09-27 07:00:00,102.40153796597863,7,HOLD,0.0,0.0,0.0
2025-09-27 08:00:00,107.35084337595804,8,HOLD,0.0,0.0,0.0
2025-09-27 09:00:00,97.84081438570838,9,HOLD,0.0,0.0,0.0
2025-09-27 10:00:00,91.81779602521692,10,HOLD,0.0,0.0,0.0
2025-09-27 11:00:00,80.19101864681491,11,HOLD,0.0,0.0,0.0
2025-09-27 12:00:00,64.16201817131346,12,HOLD,0.0,0.0,0.0
2025-09-27 13:00:00,37.60040494316991,13,HOLD,0.0,0.0,0.0
2025-09-27 14:00:00,51.011590986946715,14,HOLD,0.0,0.0,0.0
2025-09-27 15:00:00,82.4918321121979,15,HOLD,0.0,0.0,0.0
2025-09-27 16:00:00,98.32142875403282,16,HOLD,0.0,0.0,0.0
2025-09-27 17:00:00,111.20087124136556,17,HOLD,0.0,0.0,0.0
2025-09-27 18:00:00,132.09225750704306,18,HOLD,0.0,0.0,0.0
2025-09-27 19:00:00,147.49748188748512,19,HOLD,0.0,0.0,0.0
2025-09-27 20:00:00,125.7982544495176,20,HOLD,0.0,0.0,0.0
2025-09-27 21:00:00,112.86768277406524,21,HOLD,0.0,0.0,0.0
2025-09-27 22:00:00,106.4202921521809,22,HOLD,0.0,0.0,0.0
2025-09-27 23:00:00,100.51998384317656,23,HOLD,0.0,0.0,0.0
2025-09-28 00:00:00,100.09049866297173,0,HOLD,0.0,0.0,0.0
2025-09-28 01:00:00,97.90216941145192,1,HOLD,0.0,0.0,0.0
2025-09-28 02:00:00,92.78925059948972,2,HOLD,0.0,0.0,0.0
2025-09-28 03:00:00,91.940506076704,3,HOLD,0.0,0.0,0.0
2025-09-28 04:00:00,92.97842859553234,4,HOLD,0.0,0.0,0.0
2025-09-28 05:00:00,93.56130134009602,5,HOLD,0.0,0.0,0.0
2025-09-28 06:00:00,95.90813107478668,6,HOLD,0.0,0.0,0.0
2025-09-28 07:00:00,101.12842118180004,7,HOLD,0.0,0.0,0.0
2025-09-28 08:00:00,94.7577243420952,8,HOLD,0.0,0.0,0.0
2025-09-28 09:00:00,91.59794051630254,9,HOLD,0.0,0.0,0.0
2025-09-28 10:00:00,85.46755086075989,10,HOLD,0.0,0.0,0.0
2025-09-28 11:00:00,38.070793473870424,11,HOLD,0.0,0.0,0.0
2025-09-28 12:00:00,17.107826344825472,12,CHARGE,10.0,10.0,-171.07826344825472
2025-09-28 13:00:00,8.528348578352924,13,CHARGE,20.0,10.0,-85.28348578352924
2025-09-28 14:00:00,13.002152538819836,14,CHARGE,30.0,10.0,-130.02152538819837
2025-09-28 15:00:00,85.92771355383648,15,DISCHARGE,20.0,-10.0,773.3494219845284
2025-09-28 16:00:00,126.07946498417552,16,DISCHARGE,10.0,-10.0,1134.7151848575797
2025-09-28 17:00:00,162.0181713134577,17,DISCHARGE,0.0,-10.0,1458.1635418211195
2025-09-28 18:00:00,154.53797109155704,18,HOLD,0.0,0.0,0.0
2025-09-28 19:00:00,194.21933399119555,19,HOLD,0.0,0.0,0.0
2025-09-28 20:00:00,167.120864287796,20,HOLD,0.0,0.0,0.0
2025-09-28 21:00:00,147.13957757064773,21,HOLD,0.0,0.0,0.0
2025-09-28 22:00:00,136.07010834274962,22,HOLD,0.0,0.0,0.0
2025-09-28 23:00:00,98.15781535205002,23,HOLD,0.0,0.0,0.0
2025-09-29 00:00:00,94.08793197772812,0,HOLD,0.0,0.0,0.0
2025-09-29 01:00:00,92.08878072225092,1,HOLD,0.0,0.0,0.0
2025-09-29 02:00:00,91.31161706283268,2,HOLD,0.0,0.0,0.0
2025-09-29 03:00:00,91.64906970442216,3,HOLD,0.0,0.0,0.0
2025-09-29 04:00:00,91.61839219155038,4,HOLD,0.0,0.0,0.0
2025-09-29 05:00:00,101.86979440953458,5,HOLD,0.0,0.0,0.0
2025-09-29 06:00:00,173.3790769136377,6,HOLD,0.0,0.0,0.0
2025-09-29 07:00:00,275.6476789905053,7,HOLD,0.0,0.0,0.0
2025-09-29 08:00:00,168.39909399078653,8,HOLD,0.0,0.0,0.0
2025-09-29 09:00:00,116.79951734046416,9,HOLD,0.0,0.0,0.0
2025-09-29 10:00:00,92.05810320937914,10,HOLD,0.0,0.0,0.0
2025-09-29 11:00:00,87.66099303109165,11,HOLD,0.0,0.0,0.0
2025-09-29 12:00:00,81.39255456762602,12,HOLD,0.0,0.0,0.0
2025-09-29 13:00:00,80.03251816364408,13,HOLD,0.0,0.0,0.0
2025-09-29 14:00:00,87.30820163306626,14,HOLD,0.0,0.0,0.0
2025-09-29 15:00:00,91.02018069055082,15,HOLD,0.0,0.0,0.0
2025-09-29 16:00:00,107.4121984017016,16,HOLD,0.0,0.0,0.0
2025-09-29 17:00:00,172.30025104431368,17,HOLD,0.0,0.0,0.0
2025-09-29 18:00:00,348.5016591421545,18,HOLD,0.0,0.0,0.0
2025-09-29 19:00:00,425.8294432542706,19,HOLD,0.0,0.0,0.0
2025-09-29 20:00:00,174.27895062454306,20,HOLD,0.0,0.0,0.0
2025-09-29 21:00:00,135.6406231625448,21,HOLD,0.0,0.0,0.0
2025-09-29 22:00:00,118.18000541969394,22,HOLD,0.0,0.0,0.0
2025-09-29 23:00:00,106.83955149476182,23,HOLD,0.0,0.0,0.0
2025-09-30 00:00:00,100.55066135604832,0,HOLD,0.0,0.0,0.0
2025-09-30 01:00:00,95.591130108445,1,HOLD,0.0,0.0,0.0
2025-09-30 02:00:00,96.82845646093986,2,HOLD,0.0,0.0,0.0
2025-09-30 03:00:00,98.28052540353713,3,HOLD,0.0,0.0,0.0
2025-09-30 04:00:00,98.28052540353713,4,HOLD,0.0,0.0,0.0
2025-09-30 05:00:00,111.39004923740816,5,HOLD,0.0,0.0,0.0
2025-09-30 06:00:00,165.3824718917288,6,HOLD,0.0,0.0,0.0
2025-09-30 07:00:00,265.95869784183697,7,HOLD,0.0,0.0,0.0
2025-09-30 08:00:00,209.23086362311653,8,HOLD,0.0,0.0,0.0
2025-09-30 09:00:00,92.03253861531933,9,HOLD,0.0,0.0,0.0
2025-09-30 10:00:00,84.639258013222,10,HOLD,0.0,0.0,0.0
2025-09-30 11:00:00,71.00821646053082,11,HOLD,0.0,0.0,0.0
2025-09-30 12:00:00,54.20205232561113,12,HOLD,0.0,0.0,0.0
2025-09-30 13:00:00,76.04955440912555,13,HOLD,0.0,0.0,0.0
2025-09-30 14:00:00,94.4714008886253,14,HOLD,0.0,0.0,0.0
2025-09-30 15:00:00,101.5681321996288,15,HOLD,0.0,0.0,0.0
2025-09-30 16:00:00,146.80212492905827,16,HOLD,0.0,0.0,0.0
2025-09-30 17:00:00,212.5184704192082,17,HOLD,0.0,0.0,0.0
2025-09-30 18:00:00,355.7875684492006,18,HOLD,0.0,0.0,0.0
2025-09-30 19:00:00,367.91029895236295,19,HOLD,0.0,0.0,0.0
2025-09-30 20:00:00,194.54144787634917,20,HOLD,0.0,0.0,0.0
2025-09-30 21:00:00,142.88051620028324,21,HOLD,0.0,0.0,0.0
2025-09-30 22:00:00,126.2993204930899,22,HOLD,0.0,0.0,0.0
2025-09-30 23:00:00,108.33252378785475,23,HOLD,0.0,0.0,0.0
2025-10-01 00:00:00,97.25794164114468,0,HOLD,0.0,0.0,0.0
2025-10-01 01:00:00,89.01080359744968,1,HOLD,0.0,0.0,0.0
2025-10-01 02:00:00,91.26048787471304,2,HOLD,0.0,0.0,0.0
2025-10-01 03:00:00,92.71766973612226,3,HOLD,0.0,0.0,0.0
2025-10-01 04:00:00,90.89235772025177,4,HOLD,0.0,0.0,0.0
2025-10-01 05:00:00,100.10072450059566,5,HOLD,0.0,0.0,0.0
2025-10-01 06:00:00,127.500856413901,6,HOLD,0.0,0.0,0.0
2025-10-01 07:00:00,174.96919466415792,7,HOLD,0.0,0.0,0.0
2025-10-01 08:00:00,137.04156291702242,8,HOLD,0.0,0.0,0.0
2025-10-01 09:00:00,104.66144808086592,9,HOLD,0.0,0.0,0.0
2025-10-01 10:00:00,87.21105617563899,10,HOLD,0.0,0.0,0.0
2025-10-01 11:00:00,88.92899689645829,11,HOLD,0.0,0.0,0.0
2025-10-01 12:00:00,86.33163413998149,12,HOLD,0.0,0.0,0.0
2025-10-01 13:00:00,90.03850027865407,13,HOLD,0.0,0.0,0.0
2025-10-01 14:00:00,94.06748030248028,14,HOLD,0.0,0.0,0.0
2025-10-01 15:00:00,102.99974946697822,15,HOLD,0.0,0.0,0.0
2025-10-01 16:00:00,114.06921869487634,16,HOLD,0.0,0.0,0.0
2025-10-01 17:00:00,153.60230694896796,17,HOLD,0.0,0.0,0.0
2025-10-01 18:00:00,252.29186585746208,18,HOLD,0.0,0.0,0.0
2025-10-01 19:00:00,321.5514640843018,19,HOLD,0.0,0.0,0.0
2025-10-01 20:00:00,155.49919982820592,20,HOLD,0.0,0.0,0.0
2025-10-01 21:00:00,117.3210350592843,21,HOLD,0.0,0.0,0.0
2025-10-01 22:00:00,99.5280775936559,22,HOLD,0.0,0.0,0.0
2025-10-01 23:00:00,91.49056922125132,23,HOLD,0.0,0.0,0.0
2025-10-02 00:00:00,92.43134628265238,0,HOLD,0.0,0.0,0.0
2025-10-02 01:00:00,89.5220954786459,1,HOLD,0.0,0.0,0.0
2025-10-02 02:00:00,89.03125527269752,2,HOLD,0.0,0.0,0.0
2025-10-02 03:00:00,93.0909128093955,3,HOLD,0.0,0.0,0.0
2025-10-02 04:00:00,94.62990137179612,4,HOLD,0.0,0.0,0.0
2025-10-02 05:00:00,98.19871870254572,5,HOLD,0.0,0.0,0.0
2025-10-02 06:00:00,131.14125460801807,6,HOLD,0.0,0.0,0.0
2025-10-02 07:00:00,185.46090406630435,7,HOLD,0.0,0.0,0.0
2025-10-02 08:00:00,155.4225060460265,8,HOLD,0.0,0.0,0.0
2025-10-02 09:00:00,136.88817535266358,9,HOLD,0.0,0.0,0.0
2025-10-02 10:00:00,134.04027957440064,10,HOLD,0.0,0.0,0.0
2025-10-02 11:00:00,108.35808838191458,11,HOLD,0.0,0.0,0.0
2025-10-02 12:00:00,99.86041731643344,12,HOLD,0.0,0.0,0.0
2025-10-02 13:00:00,96.00016361340198,13,HOLD,0.0,0.0,0.0
2025-10-02 14:00:00,94.2004161915913,14,HOLD,0.0,0.0,0.0
2025-10-02 15:00:00,102.4577800729102,15,HOLD,0.0,0.0,0.0
2025-10-02 16:00:00,144.92057080625617,16,HOLD,0.0,0.0,0.0
2025-10-02 17:00:00,140.91204245767784,17,HOLD,0.0,0.0,0.0
2025-10-02 18:00:00,176.34968274338777,18,HOLD,0.0,0.0,0.0
2025-10-02 19:00:00,185.75234043858617,19,HOLD,0.0,0.0,0.0
2025-10-02 20:00:00,133.8408757407341,20,HOLD,0.0,0.0,0.0
2025-10-02 21:00:00,110.28054585521237,21,HOLD,0.0,0.0,0.0
2025-10-02 22:00:00,104.24218873828502,22,HOLD,0.0,0.0,0.0
2025-10-02 23:00:00,91.37808500738817,23,HOLD,0.0,0.0,0.0
2025-10-03 00:00:00,92.43134628265238,0,HOLD,0.0,0.0,0.0
2025-10-03 01:00:00,89.5220954786459,1,HOLD,0.0,0.0,0.0
2025-10-03 02:00:00,89.03125527269752,2,HOLD,0.0,0.0,0.0
2025-10-03 03:00:00,93.0909128093955,3,HOLD,0.0,0.0,0.0
2025-10-03 04:00:00,94.62990137179612,4,HOLD,0.0,0.0,0.0
2025-10-03 05:00:00,98.19871870254572,5,HOLD,0.0,0.0,0.0
2025-10-03 06:00:00,131.14125460801807,6,HOLD,0.0,0.0,0.0
2025-10-03 07:00:00,185.46090406630435,7,HOLD,0.0,0.0,0.0
2025-10-03 08:00:00,155.4225060460265,8,HOLD,0.0,0.0,0.0
2025-10-03 09:00:00,136.88817535266358,9,HOLD,0.0,0.0,0.0
2025-10-03 10:00:00,134.04027957440064,10,HOLD,0.0,0.0,0.0
2025-10-03 11:00:00,108.35808838191458,11,HOLD,0.0,0.0,0.0
2025-10-03 12:00:00,99.86041731643344,12,HOLD,0.0,0.0,0.0
2025-10-03 13:00:00,96.00016361340198,13,HOLD,0.0,0.0,0.0
2025-10-03 14:00:00,94.2004161915913,14,HOLD,0.0,0.0,0.0
2025-10-03 15:00:00,102.4577800729102,15,HOLD,0.0,0.0,0.0
2025-10-03 16:00:00,144.92057080625617,16,HOLD,0.0,0.0,0.0
2025-10-03 17:00:00,140.91204245767784,17,HOLD,0.0,0.0,0.0
2025-10-03 18:00:00,176.34968274338777,18,HOLD,0.0,0.0,0.0
2025-10-03 19:00:00,185.75234043858617,19,HOLD,0.0,0.0,0.0
2025-10-03 20:00:00,133.8408757407341,20,HOLD,0.0,0.0,0.0
2025-10-03 21:00:00,110.28054585521237,21,HOLD,0.0,0.0,0.0
2025-10-03 22:00:00,104.24218873828502,22,HOLD,0.0,0.0,0.0
2025-10-03 23:00:00,91.37808500738817,23,HOLD,0.0,0.0,0.0
2025-10-04 00:00:00,102.13055326894464,0,HOLD,0.0,0.0,0.0
2025-10-04 01:00:00,90.319710813312,1,HOLD,0.0,0.0,0.0
2025-10-04 02:00:00,85.67206761323837,2,HOLD,0.0,0.0,0.0
2025-10-04 03:00:00,82.23107325278782,3,HOLD,0.0,0.0,0.0
2025-10-04 04:00:00,87.65076719346774,4,HOLD,0.0,0.0,0.0
2025-10-04 05:00:00,99.72236850851046,5,HOLD,0.0,0.0,0.0
2025-10-04 06:00:00,111.04237075819474,6,HOLD,0.0,0.0,0.0
2025-10-04 07:00:00,144.9716999943758,7,HOLD,0.0,0.0,0.0
2025-10-04 08:00:00,115.37812591073866,8,HOLD,0.0,0.0,0.0
2025-10-04 09:00:00,75.50758501505756,9,HOLD,0.0,0.0,0.0
2025-10-04 10:00:00,37.370323596631614,10,HOLD,0.0,0.0,0.0
2025-10-04 11:00:00,0.991906249520664,11,CHARGE,10.0,10.0,-9.91906249520664
2025-10-04 12:00:00,0.2914363722818445,12,CHARGE,20.0,10.0,-2.914363722818445
2025-10-04 13:00:00,2.2292326020155127,13,CHARGE,30.0,10.0,-22.292326020155127
2025-10-04 14:00:00,25.467448602383644,14,HOLD,30.0,0.0,0.0
2025-10-04 15:00:00,62.77130425445974,15,HOLD,30.0,0.0,0.0
2025-10-04 16:00:00,94.67080472229182,16,DISCHARGE,20.0,-10.0,852.0372425006263
2025-10-04 17:00:00,156.23034721831652,17,DISCHARGE,10.0,-10.0,1406.0731249648488
2025-10-04 18:00:00,225.2700899362419,18,DISCHARGE,0.0,-10.0,2027.4308094261771
2025-10-04 19:00:00,208.57129709637343,19,HOLD,0.0,0.0,0.0
2025-10-04 20:00:00,185.03141888609952,20,HOLD,0.0,0.0,0.0
2025-10-04 21:00:00,147.32875556669035,21,HOLD,0.0,0.0,0.0
2025-10-04 22:00:00,118.37940925336046,22,HOLD,0.0,0.0,0.0
2025-10-04 23:00:00,106.90090652050536,23,HOLD,0.0,0.0,0.0
2025-10-05 00:00:00,56.00179974742181,0,HOLD,0.0,0.0,0.0
2025-10-05 01:00:00,33.458940705480536,1,HOLD,0.0,0.0,0.0
2025-10-05 02:00:00,68.4824345674215,2,HOLD,0.0,0.0,0.0
2025-10-05 03:00:00,63.51779040100622,3,HOLD,0.0,0.0,0.0
2025-10-05 04:00:00,79.11219277749089,4,HOLD,0.0,0.0,0.0
2025-10-05 05:00:00,83.13094696369316,5,HOLD,0.0,0.0,0.0
2025-10-05 06:00:00,82.52762254388162,6,HOLD,0.0,0.0,0.0
2025-10-05 07:00:00,74.1475486110756,7,HOLD,0.0,0.0,0.0
2025-10-05 08:00:00,25.211802661785537,8,HOLD,0.0,0.0,0.0
2025-10-05 09:00:00,9.78101368728366,9,CHARGE,10.0,10.0,-97.81013687283661
2025-10-05 10:00:00,5.941211659500058,10,CHARGE,20.0,10.0,-59.41211659500058
2025-10-05 11:00:00,1.769069908938916,11,CHARGE,30.0,10.0,-17.69069908938916
2025-10-05 12:00:00,2.040054605972912,12,CHARGE,40.0,10.0,-20.40054605972912
2025-10-05 13:00:00,3.747769489168282,13,CHARGE,50.0,10.0,-37.477694891682816
2025-10-05 14:00:00,0.3783559920852017,14,CHARGE,60.0,10.0,-3.783559920852017
2025-10-05 15:00:00,11.938665425931704,15,CHARGE,70.0,10.0,-119.38665425931704
2025-10-05 16:00:00,89.46074045290234,16,DISCHARGE,60.0,-10.0,805.146664076121
2025-10-05 17:00:00,128.850666980259,17,DISCHARGE,50.0,-10.0,1159.6560028223312
2025-10-05 18:00:00,152.6104006994473,18,DISCHARGE,40.0,-10.0,1373.4936062950258
2025-10-05 19:00:00,151.3117193212089,19,DISCHARGE,30.0,-10.0,1361.80547389088
2025-10-05 20:00:00,140.70752570519932,20,DISCHARGE,20.0,-10.0,1266.3677313467938
2025-10-05 21:00:00,122.8225357009556,21,DISCHARGE,10.0,-10.0,1105.4028213086003
2025-10-05 22:00:00,113.60905600179974,22,DISCHARGE,0.0,-10.0,1022.4815040161977
2025-10-05 23:00:00,85.69763220729818,23,HOLD,0.0,0.0,0.0
2025-10-06 00:00:00,92.46202379552416,0,HOLD,0.0,0.0,0.0
2025-10-06 01:00:00,77.43004248835533,1,HOLD,0.0,0.0,0.0
2025-10-06 02:00:00,60.32221614352986,2,HOLD,0.0,0.0,0.0
2025-10-06 03:00:00,68.11941733177218,3,HOLD,0.0,0.0,0.0
2025-10-06 04:00:00,83.22809242112045,4,HOLD,0.0,0.0,0.0
2025-10-06 05:00:00,117.03982452462635,5,HOLD,0.0,0.0,0.0
2025-10-06 06:00:00,174.19203100473968,6,HOLD,0.0,0.0,0.0
2025-10-06 07:00:00,263.8419494536846,7,HOLD,0.0,0.0,0.0
2025-10-06 08:00:00,215.19252695786443,8,HOLD,0.0,0.0,0.0
2025-10-06 09:00:00,136.94953037840713,9,HOLD,0.0,0.0,0.0
2025-10-06 10:00:00,107.23835916209488,10,HOLD,0.0,0.0,0.0
2025-10-06 11:00:00,102.96907195410644,11,HOLD,0.0,0.0,0.0
2025-10-06 12:00:00,99.0423503065195,12,HOLD,0.0,0.0,0.0
2025-10-06 13:00:00,117.6584877008738,13,HOLD,0.0,0.0,0.0
2025-10-06 14:00:00,113.04152201367197,14,HOLD,0.0,0.0,0.0
2025-10-06 15:00:00,136.35131887740755,15,HOLD,0.0,0.0,0.0
2025-10-06 16:00:00,207.98842435180973,16,HOLD,0.0,0.0,0.0
2025-10-06 17:00:00,194.68972252189607,17,HOLD,0.0,0.0,0.0
2025-10-06 18:00:00,240.00040903350495,18,HOLD,0.0,0.0,0.0
2025-10-06 19:00:00,239.06985780972784,19,HOLD,0.0,0.0,0.0
2025-10-06 20:00:00,174.69820996712394,20,HOLD,0.0,0.0,0.0
2025-10-06 21:00:00,123.49232806532264,21,HOLD,0.0,0.0,0.0
2025-10-06 22:00:00,120.16893083754724,22,HOLD,0.0,0.0,0.0
2025-10-06 23:00:00,106.44074382742878,23,HOLD,0.0,0.0,0.0
2025-10-07 00:00:00,101.2306795580393,0,HOLD,0.0,0.0,0.0
2025-10-07 01:00:00,94.41004586288174,1,HOLD,0.0,0.0,0.0
2025-10-07 02:00:00,91.1019873915422,2,HOLD,0.0,0.0,0.0
2025-10-07 03:00:00,90.68784096777328,3,HOLD,0.0,0.0,0.0
2025-10-07 04:00:00,94.82930520546265,4,HOLD,0.0,0.0,0.0
2025-10-07 05:00:00,97.93795984313566,5,HOLD,0.0,0.0,0.0
2025-10-07 06:00:00,131.3406584416846,6,HOLD,0.0,0.0,0.0
2025-10-07 07:00:00,226.68125552834348,7,HOLD,0.0,0.0,0.0
2025-10-07 08:00:00,280.0601279252287,8,HOLD,0.0,0.0,0.0
2025-10-07 09:00:00,236.36001083938788,9,HOLD,0.0,0.0,0.0
2025-10-07 10:00:00,162.39141438673096,10,HOLD,0.0,0.0,0.0
2025-10-07 11:00:00,134.18855421994755,11,HOLD,0.0,0.0,0.0
2025-10-07 12:00:00,115.69001395826837,12,HOLD,0.0,0.0,0.0
2025-10-07 13:00:00,111.50253345127132,13,HOLD,0.0,0.0,0.0
2025-10-07 14:00:00,111.01169324532296,14,HOLD,0.0,0.0,0.0
2025-10-07 15:00:00,119.0082982672318,15,HOLD,0.0,0.0,0.0
2025-10-07 16:00:00,129.2187971347203,16,HOLD,0.0,0.0,0.0
2025-10-07 17:00:00,150.3402647469361,17,HOLD,0.0,0.0,0.0
2025-10-07 18:00:00,202.99821559133463,18,HOLD,0.0,0.0,0.0
2025-10-07 19:00:00,199.66970544474725,19,HOLD,0.0,0.0,0.0
2025-10-07 20:00:00,146.39820434291323,20,HOLD,0.0,0.0,0.0
2025-10-07 21:00:00,123.2417950435365,21,HOLD,0.0,0.0,0.0
2025-10-07 22:00:00,107.42242423932552,22,HOLD,0.0,0.0,0.0
2025-10-07 23:00:00,97.47779715005906,23,HOLD,0.0,0.0,0.0
2025-10-08 00:00:00,93.44881712623284,0,HOLD,0.0,0.0,0.0
2025-10-08 01:00:00,88.43815669050991,1,HOLD,0.0,0.0,0.0
2025-10-08 02:00:00,87.55873465485242,2,HOLD,0.0,0.0,0.0
2025-10-08 03:00:00,87.48204087267298,3,HOLD,0.0,0.0,0.0
2025-10-08 04:00:00,91.0099548529269,4,HOLD,0.0,0.0,0.0
2025-10-08 05:00:00,99.31844792236544,5,HOLD,0.0,0.0,0.0
2025-10-08 06:00:00,116.55921015630192,6,HOLD,0.0,0.0,0.0
2025-10-08 07:00:00,162.89248043030324,7,HOLD,0.0,0.0,0.0
2025-10-08 08:00:00,165.28021351548958,8,HOLD,0.0,0.0,0.0
2025-10-08 09:00:00,132.11782210110286,9,HOLD,0.0,0.0,0.0
2025-10-08 10:00:00,117.35171257215607,10,HOLD,0.0,0.0,0.0
2025-10-08 11:00:00,105.20853039374587,11,HOLD,0.0,0.0,0.0
2025-10-08 12:00:00,91.85869937571262,12,HOLD,0.0,0.0,0.0
2025-10-08 13:00:00,91.04063236579869,13,HOLD,0.0,0.0,0.0
2025-10-08 14:00:00,92.55916925295143,14,HOLD,0.0,0.0,0.0
2025-10-08 15:00:00,101.90047192240635,15,HOLD,0.0,0.0,0.0
2025-10-08 16:00:00,127.47017890102924,16,HOLD,0.0,0.0,0.0
2025-10-08 17:00:00,156.40929937673522,17,HOLD,0.0,0.0,0.0
2025-10-08 18:00:00,196.14179146449337,18,HOLD,0.0,0.0,0.0
2025-10-08 19:00:00,198.13071688234663,19,HOLD,0.0,0.0,0.0
2025-10-08 20:00:00,152.17068968161854,20,HOLD,0.0,0.0,0.0
2025-10-08 21:00:00,123.94226492077532,21,HOLD,0.0,0.0,0.0
2025-10-08 22:00:00,109.85106067500756,22,HOLD,0.0,0.0,0.0
2025-10-08 23:00:00,99.30822208474152,23,HOLD,0.0,0.0,0.0
2025-10-09 00:00:00,97.59028136392224,0,HOLD,0.0,0.0,0.0
2025-10-09 01:00:00,93.46926880148072,1,HOLD,0.0,0.0,0.0
2025-10-09 02:00:00,94.25154537971092,2,HOLD,0.0,0.0,0.0
2025-10-09 03:00:00,92.83015394998544,3,HOLD,0.0,0.0,0.0
2025-10-09 04:00:00,95.50932340745362,4,HOLD,0.0,0.0,0.0
2025-10-09 05:00:00,107.4121984017016,5,HOLD,0.0,0.0,0.0
2025-10-09 06:00:00,133.5187618555805,6,HOLD,0.0,0.0,0.0
2025-10-09 07:00:00,167.99006048582956,7,HOLD,0.0,0.0,0.0
2025-10-09 08:00:00,150.00792502415854,8,HOLD,0.0,0.0,0.0
2025-10-09 09:00:00,134.28058675856286,9,HOLD,0.0,0.0,0.0
2025-10-09 10:00:00,92.70233097968638,10,HOLD,0.0,0.0,0.0
2025-10-09 11:00:00,97.19147369658916,11,HOLD,0.0,0.0,0.0
2025-10-09 12:00:00,95.70872724112014,12,HOLD,0.0,0.0,0.0
2025-10-09 13:00:00,92.87105730048113,13,HOLD,0.0,0.0,0.0
2025-10-09 14:00:00,92.47224963314808,14,HOLD,0.0,0.0,0.0
2025-10-09 15:00:00,102.7185389323203,15,HOLD,0.0,0.0,0.0
